shots,retries,text_preview,final_prediction
20,2,"Seriously, I couldn't find anything that constituted a rational human thought in this movie. For som...","tive

review: i"
20,2,"Okay, if you discount the production value, the ugly outfits, and the big hair, this adaptation is s...","egative

review: i"
20,2,"A friend of mine decided to rent this thing, lucky it wasn't my money.. Pretty much wasted my time t...","egative

review: i"
20,2,"Oh my gosh! this was one of the best Sci-fi movies i have ever seen, and quite frankly i can't stand...","sitive

review: i"
20,2,"This film did well at the box office, and the producers of this mess thought the stars had such good...","egative

review: i"
20,2,The third film I got to watch at the philly film fest was this outstanding drama from Japan. After b...,"ositive

review: i"
20,2,"I am so impressed, really. I expected cheesy gamer humor and nothing else.<br /><br />OK, there's a ...","ositive

review: i"
20,2,"Man, I really enjoyed this, if only for Fred Willard's commentary at the dog show. There are some de...","ositive

review: i"
20,2,"It is always difficult to bring a 450 pages book down to a three hours film. I read the book before,...","ositive

review: i"
20,2,"Very dull show. Whats worse, its very racist. The white guys are dumb idiots and the only romance is...","egative

review: i"
20,2,"Produced by International Playhouse Pictures, it looks as if filmed in a doll house. Everybody's a l...","egative

review: i"
20,2,The greatest effort plus the finest cast ever assembled in a movie by The Director Tim Robbins and S...,"ositive

review: i"
20,2,An annoying group of ex-students from 'Monte Alto International High School' decide to spend a night...,"gative

review: i"
20,2,What can I say? Not as bad as many here have made it out to be. The only reason I even watched this ...,"egative

review: i"
20,2,Bonny Hunt scores a coup with her directorial debut. Minnie Driver and David Duchovny have that inde...,"ositive

review: i"
20,2,No wonder so many young people have Attention Deficit Disorder. It seems that stage (dance) producti...,"egative

review: i"
20,2,I just watched the movie tonight and i found it brilliant. It doesn't have special effects that blow...,"ositive

review: i"
20,2,This is another of Hollywood's anti-communist polemics of the golden 1950s. Stalwart American Gene B...,"egative

review: i"
20,2,I came across this movie while channel surfing one day; and decided to give it a chance. To my surpr...,"ositive

review: i"
20,2,This movie was so horrible...I want to beat the hell out of who ever made this movie...I was a origi...,"egative

review: i"
20,2,I saw The Greek Tycoon when it first came out in 1978. I found it extremely boring. I thought it was...,"egative

review: i"
20,2,"A boat builder in a sleepy town in Maine is going out of business, and the lives of all of the (soon...","egative

review: i"
20,2,Laughed my ass off but probably because I was stoned. That aside ... this is in no way a horror movi...,"gative

review: i"
20,2,This is just Art house rubbish. I sat watching this trash with my Bosnian Friends they found it as b...,"egative

review: i"
20,2,"This little film brings back a lot of memories, both fond and foul, of what can and does happen when...","ositive

review: i"
20,2,"Along with In the Army!, this ranks as one of Pauly Shore's best movies, if there is such a thing. W...","ositive

review: i"
20,2,"I was attracted to this film by its offbeat, low-key, 'real life' story line. That is, a twenty-some...","gative

review: i"
20,2,Scratch is a documentary about DJs and their art of scratching. From that one line description of th...,"ositive

review: i"
20,2,"This moody, creepy horror flick begins on a castle atop a cliff overlooking the sea, a great setting...","ositive

review: i"
20,2,"I'm not one of those folks who bemoans everytime a film based on an old TV show comes out. Rather, I...","egative

review: i"
20,2,"I saw the first House of the Dead and expected a root canal to be more pleasant to attend, so when i...","egative

review: i"
20,2,"Not to be confused with the 1943 George Zucco movie ""The Mad Ghoul,"" ""The Mad Monster"" is a film tha...","egative

review: i"
20,2,Legendary Cameron Mitchell turkey about an actor/makeup man who is burned by the head of a studio wh...,"gative

review: i"
20,2,Watching Stranger Than Fiction director Marc Forster's The Kite Runner is the cinematic equivalent o...,"ositive

review: i"
20,2,"This television show, is a idiotic waste of time if you want to learn<br /><br />about animals watch...","egative

review: i"
20,2,"As someone who was in a Pan-Hellenic sorority, I wasn't sure what to expect when I tuned into this s...","ositive

review: i"
20,2,For me this movie was a disappointment. Somehow I expected that it would explain the reason for Gene...,"egative

review: i"
20,2,"""Escape from Hell"" is not made with enough artistry to disguise what it is: crass exploitation. The ...","egative

review: i"
20,2,After Kenneth Opel's rousing story of the invigorated me back into the pleasure of reading during gr...,"egative

review: i"
20,2,I saw this in 1993 on a VHS tape but have been unable to find it at any source since. This is a very...,"ositive

review: i"
20,2,"A sentimental, heart-tugging family film set in England of the 1920s. A young Elizabeth Taylor wins ...","ositive

review: i"
20,2,"Once again Almenábar has provided us with a top quality film. This director is amazing, and he's pro...","ositive

review: i"
20,2,"Miranda Cosgrove is known for her debut in ""School of Rock"" with Jack Black and her role as Megan in...","egative

review: i"
20,2,"First off, this film has no story. It's obvious there were a lot of rewrites during production -- so...","ositive

review: i"
20,2,This one of those social dramas that WB knew how to put together and were guaranteed boxoffice hits ...,"egative

review: i"
20,2,Otto Preminger was one of the great maverick film directors.Like John Huston he was a character from...,"ive

review: i"
20,2,BLACK WATER has to be one of the best Australian movies I've seen in many years. My girlfriend and I...,"ositive

review: i"
20,2,Little Gus is a ten year old delinquent. He runs away from his parents and decides to go on a road-t...,"ositive

review: i"
20,2,A few bratty kids unwittingly unleash an evil that has lain dormant for the past twenty years and ha...,"egative

review: i"
20,2,"Director Jeremiah Checheck who brought us big budget debacles like ""The Avengers"" and the remake of ...","egative

review: i"
20,2,"OK. So it can be done! We have here the perfect vampire movie. Gothic, beautiful. With all the ingre...","ositive

review: i"
20,2,"Functioning as a sort of midpoint between ""Waiting for Guffman"" and ""A Mighty Wind"", ""Best in Show"" ...","ositive

review: i"
20,2,"What can I say about a movie as bad as this? The people who made this movie, didn't even try to make...","egative

review: i"
20,2,Somewhere in the dark recesses of my brain cells a song plays in my head. I can't forget it no matte...,"tive

review: i"
20,2,"""Yesterday"" as a movie, is hard to rate. The cinematography is excellent and deserves a 9/10. The st...","egative

review: i"
20,2,Apartmente'L is one of the most interesting movies that I have ever seen. I experienced extreme frus...,"ositive

review: i"
20,2,"I, too, found ""Oppenheimer"" to be a brilliant series and one of the finest offerings ever on America...","ositive

review: i"
20,2,"A BUSTER KEATON Silent Short.<br /><br />Poor Buster becomes THE GOAT (""scapegoat"") for a dangerous ...","ositive

review: i"
20,2,"I was only cautiously enthusiast when renting ""All the boys love Mandy Lane"", as I instantly remembe...","egative

review: i"
20,2,Teenage Exorcist is one of those God-awful films to video that makes the viewer give up any expectat...,"egative

review: i"
20,2,The movie was pretty bad. It's not so much a script problem. It's just that the movie is really bori...,"egative

review: i"
20,2,"I spotted the DVD on a store near my home, and since I'm a ""cheesy horror movie/alien flicks"" addict...","egative

review: i"
20,2,There is no denying it. Sci-fi on TV is difficult. There are so many problems that the genre brings ...,"ositive

review: i"
